generation,first_front_size,best_preference,min_cost,min_time,min_co2,avg_penalty,avg_nutrient_penalty,avg_diversity_penalty,avg_diversity,front_objectives,algorithm,user_id,diversity_label,archive_size,non_dominated_size,average_penalty,average_diversity,hypervolume
30,,95.3,,,,,,,,"[[-63.18534348831797, 16.644656511682033, 417.41465651168204], [-42.47548143543191, 18.81451856456809, 285.1245185645681], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-58.19993622024251, 12.49006377975749, 444.0000637797575], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-65.518026125, 17.931973874999997, 540.081973875], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.6934746745577797,8.25,2766275.0135829523
31,,95.3,,,,,,,,"[[-63.18534348831797, 16.644656511682033, 417.41465651168204], [-42.47548143543191, 18.81451856456809, 285.1245185645681], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-58.19993622024251, 12.49006377975749, 444.0000637797575], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-65.518026125, 17.931973874999997, 540.081973875], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.6934746745577797,8.25,2766275.0135829523
32,,95.3,,,,,,,,"[[-17.4186373, 11.151362699999998, 225.0813627], [-63.18534348831797, 16.644656511682033, 417.41465651168204], [-42.47548143543191, 18.81451856456809, 285.1245185645681], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-65.518026125, 17.931973874999997, 540.081973875], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.6975396205699051,7.9,2753059.3325922773
33,,95.3,,,,,,,,"[[-49.395553293750005, 16.44444670625, 204.30444670625], [-48.79988331135383, 21.970116688646158, 130.00011668864616], [-68.2206641572848, 17.769335842715204, 497.1793358427152], [-63.18534348831797, 16.644656511682033, 417.41465651168204], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.7073418254720684,8.2,2803827.530796226
34,,95.3,,,,,,,,"[[-15.785337445703286, 9.114662554296714, 64.01466255429672], [-49.395553293750005, 16.44444670625, 204.30444670625], [-68.2206641572848, 17.769335842715204, 497.1793358427152], [-63.18534348831797, 16.644656511682033, 417.41465651168204], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.9080691187545964,7.9,2774092.5909547484
35,,95.3,,,,,,,,"[[-74.72327341875, 32.78672658125, 545.27672658125], [-49.395553293750005, 16.44444670625, 204.30444670625], [-68.2206641572848, 17.769335842715204, 497.1793358427152], [-63.18534348831797, 16.644656511682033, 417.41465651168204], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.7211723201022606,8.35,2765888.585178093
36,,95.3,,,,,,,,"[[-44.402233649230766, 13.977766350769231, 609.0977663507692], [-74.72327341875, 32.78672658125, 545.27672658125], [-49.395553293750005, 16.44444670625, 204.30444670625], [-63.18534348831797, 16.644656511682033, 417.41465651168204], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.717093845504962,8.3,2762798.0213733367
37,,95.3,,,,,,,,"[[-13.831635765096154, 11.248364234903846, 307.16836423490383], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-44.402233649230766, 13.977766350769231, 609.0977663507692], [-74.72327341875, 32.78672658125, 545.27672658125], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.6936688283535527,8.0,2747064.7458945755
38,,95.3,,,,,,,,"[[-37.299964645405346, 18.510035354594645, 225.00003535459464], [-50.7320711856624, 13.207928814337608, 580.2679288143377], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-74.72327341875, 32.78672658125, 545.27672658125], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875], [-73.31278080654126, 22.467219193458764, 520.1872191934588]]",spea2,1,div_off,20.0,20.0,0.6937605075165117,8.25,2750352.7922413275
39,,95.3,,,,,,,,"[[-51.15996211011625, 19.850037889883755, 230.14003788988376], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-50.7320711856624, 13.207928814337608, 580.2679288143377], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6962773303051444,7.9,2784639.6569719138
40,,95.3,,,,,,,,"[[-51.15996211011625, 19.850037889883755, 230.14003788988376], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-50.7320711856624, 13.207928814337608, 580.2679288143377], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-70.14893060384615, 28.861069396153848, 365.15106939615384], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6962773303051444,7.9,2784639.6569719138
41,,95.3,,,,,,,,"[[-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-46.18140591830769, 16.98859408169231, 333.8185940816923], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.72516947851523,7.65,2937639.0641318248
42,,95.3,,,,,,,,"[[-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-46.18140591830769, 16.98859408169231, 333.8185940816923], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.72516947851523,7.65,2937639.0641318248
43,,95.3,,,,,,,,"[[-24.28305075, 11.55694925, 295.01694925], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-69.2209360518733, 17.6090639481267, 675.2790639481267], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6850872369306146,7.65,2937614.1416912056
44,,95.3,,,,,,,,"[[-61.7, 17.19, 456.0], [-24.28305075, 11.55694925, 295.01694925], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6711340395242795,7.65,2936198.441466141
45,,95.3,,,,,,,,"[[-49.51663786923077, 19.19336213076923, 290.0833621307692], [-61.7, 17.19, 456.0], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6744546835627411,7.7,2936757.940435745
46,,95.3,,,,,,,,"[[-49.51663786923077, 19.19336213076923, 290.0833621307692], [-61.7, 17.19, 456.0], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-15.555873776634616, 7.354126223365384, 447.4441262233654], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6744546835627411,7.7,2936757.940435745
47,,95.3,,,,,,,,"[[-19.81756907692308, 6.662430923076923, 430.2824309230769], [-49.51663786923077, 19.19336213076923, 290.0833621307692], [-61.7, 17.19, 456.0], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-22.77973476923077, 10.090265230769232, 203.22026523076923], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6663699185483181,7.65,2948663.466599227
48,,95.3,,,,,,,,"[[-35.3355091576923, 10.194490842307694, 585.1644908423077], [-19.81756907692308, 6.662430923076923, 430.2824309230769], [-49.51663786923077, 19.19336213076923, 290.0833621307692], [-61.7, 17.19, 456.0], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6635811991252412,7.85,2944034.8578724177
49,,95.3,,,,,,,,"[[-35.3355091576923, 10.194490842307694, 585.1644908423077], [-19.81756907692308, 6.662430923076923, 430.2824309230769], [-49.51663786923077, 19.19336213076923, 290.0833621307692], [-61.7, 17.19, 456.0], [-88.48171501711538, 27.01828498288462, 285.3182849828846], [-50.79999999999999, 11.940000000000001, 552.0], [-75.54598553557693, 19.544014464423075, 440.1540144644231], [-42.51776136000001, 24.682238639999994, 200.08223863999999], [-23.88068044643914, 13.429319553560859, 63.31931955356086], [-42.2, 19.889999999999997, 168.0], [-95.14593921653848, 19.45406078346154, 576.1540607834615], [-12.572629196804058, 11.387370803195942, 8.927370803195942], [-58.4777015, 14.0522985, 340.0222985], [-6.2242550964075845, 6.925744903592417, 64.07574490359242], [-40.972956125, 14.517043875, 285.127043875], [-64.95398824669056, 24.41601175330945, 355.0460117533095], [-35.07032469807693, 12.379675301923077, 178.3296753019231], [-25.900000000000002, 17.24, 150.0], [-38.92657735, 10.523422649999999, 370.07342265], [-63.488146124999986, 20.861853875000005, 220.111853875]]",spea2,1,div_off,20.0,20.0,0.6635811991252412,7.85,2944034.8578724177
0,,75.146828,,,,,,,,"[[-63.00395314993007, 24.04382685006993, 477.33382685006995], [-49.90433688454546, 30.59545454545455, 420.04545454545456], [-67.16561221846155, 25.658410781538464, 450.21841078153847], [-74.86737705480473, 37.929450945195256, 622.2794509451952], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-67.89916269153602, 23.62831790846399, 815.358317908464]]",spea2,97,div_on,20.0,6.0,0.227316218209774,8.4,1731462.6856460131
1,,75.146828,,,,,,,,"[[-47.79020025, 25.249955749999998, 350.12995575], [-33.57982918333334, 19.961363516666665, 355.21136351666667], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-63.00395314993007, 24.04382685006993, 477.33382685006995], [-49.90433688454546, 30.59545454545455, 420.04545454545456], [-67.16561221846155, 25.658410781538464, 450.21841078153847], [-74.86737705480473, 37.929450945195256, 622.2794509451952], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-67.89916269153602, 23.62831790846399, 815.358317908464]]",spea2,97,div_on,20.0,12.0,0.2591333203166955,9.55,1768663.5458985223
2,,75.146828,,,,,,,,"[[-9.4909888, 10.838254200000002, 570.1282542], [-33.57982918333334, 19.961363516666665, 355.21136351666667], [-55.99344358079501, 22.061731019205, 377.041731019205], [-70.02377998454544, 28.915454545454548, 320.04545454545456], [-42.81582133, 19.4325, 400.0625], [-71.67157644444444, 31.785555555555558, 505.05555555555554], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-62.9814841114633, 23.003462888536696, 525.1034628885367], [-47.79020025, 25.249955749999998, 350.12995575], [-33.57982918333334, 19.961363516666665, 355.21136351666667], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-63.00395314993007, 24.04382685006993, 477.33382685006995], [-67.16561221846155, 25.658410781538464, 450.21841078153847], [-74.86737705480473, 37.929450945195256, 622.2794509451952], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-67.89916269153602, 23.62831790846399, 815.358317908464]]",spea2,97,div_on,20.0,20.0,0.2213995368104367,9.45,1928830.747150573
3,,75.146828,,,,,,,,"[[-34.73486161076923, 21.645955389230775, 362.1459553892308], [-46.881432121630425, 21.234497478369576, 505.26449747836955], [-61.74701934615385, 34.632419653846156, 310.21241965384615], [-41.565995109999996, 29.759920389999998, 300.61992039], [-9.4909888, 10.838254200000002, 570.1282542], [-55.99344358079501, 22.061731019205, 377.041731019205], [-70.02377998454544, 28.915454545454548, 320.04545454545456], [-42.81582133, 19.4325, 400.0625], [-71.67157644444444, 31.785555555555558, 505.05555555555554], [-62.9814841114633, 23.003462888536696, 525.1034628885367], [-47.79020025, 25.249955749999998, 350.12995575], [-33.57982918333334, 19.961363516666665, 355.21136351666667], [-67.89916269153602, 23.62831790846399, 815.358317908464], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-63.00395314993007, 24.04382685006993, 477.33382685006995], [-67.16561221846155, 25.658410781538464, 450.21841078153847], [-74.86737705480473, 37.929450945195256, 622.2794509451952], [-32.65269945833334, 10.901690541666667, 190.27169054166666], [-67.89916269153602, 23.62831790846399, 815.358317908464]]",spea2,97,div_on,20.0,20.0,0.2192233202798297,8.8,1939014.13168677
